X1	gene	pvalue	pipeline
0	ADCY9	0.006664164390408773	muse
0	CIT	7.731017385403679e-4	muse
0	PLCH1	0.027331967945837594	muse
0	SPHKAP	2.817258588537243e-4	muse
0	C2orf16	0.024053413944259697	muse
0	MGA	0.034341449517687965	muse
0	NUP205	0.03385112984751971	muse
0	OBSCN	0.01333995567892119	muse
0	SCML2	0.03681913506015133	muse
0	TDP1	0.020613416668581838	muse
0	TMEFF2	0.020613416668581838	muse
0	BIRC6	0.026463133892893398	muse
0	WDFY3	0.029830236781157156	muse
0	XRN1	0.0038303805675897287	muse
0	DYM	0.03681913506015133	muse
0	HEG1	0.011671101006445408	muse
0	PCLO	0.014165936231657095	muse
0	RFC1	0.011671101006445408	muse
0	SCAF11	0.007009638556979976	muse
0	RABGEF1	0.03681913506015133	muse
0	UHRF1BP1	0.0012844157635113558	muse
0	LRP1	0.045971106592530626	muse
0	ATMIN	0.020613416668581838	muse
0	BRCA2	0.014119285276755633	muse
0	CHD7	0.004659053627222604	muse
0	CHGB	0.022085672454221293	muse
0	DCP2	0.03681913506015133	muse
0	GAB1	0.03681913506015133	muse
0	KANK1	0.011671101006445408	muse
0	LIPF	0.011671101006445408	muse
0	PCDHA4	0.012372336023199468	muse
0	SEMA3A	0.002213262928959916	muse
0	TRIO	0.0027918084031893792	muse
0	ZNF845	0.002213262928959916	muse
0	ATXN7L2	0.03681913506015133	muse
0	DIDO1	0.017076853910510278	muse
0	ICAM1	0.03681913506015133	muse
0	KIAA0100	0.012945860987699231	muse
0	LAMA3	0.02868135510731479	muse
0	SCAF8	0.03681913506015133	muse
0	ADAM29	0.040059156863817086	muse
0	EDIL3	0.03681913506015133	muse
0	GPC5	0.04086137614932966	muse
0	BAZ2B	8.841728520080335e-5	muse
0	CHFR	0.0038303805675897287	muse
0	PRRC2A	0.003034986181011644	muse
0	ULK4	4.3704360564923706e-4	muse
0	CCDC47	0.020613416668581838	muse
0	METTL14	0.020613416668581838	muse
0	ACAN	0.0010407450465043633	muse
0	DDX21	0.03681913506015133	muse
0	FBN3	0.0023032661316958825	muse
0	SLC17A2	0.03681913506015133	muse
0	ANK3	0.029297376869736966	muse
0	MITF	0.03681913506015133	muse
0	MTMR4	0.040059156863817086	muse
0	SETDB1	7.480821448727746e-4	muse
0	ZNF804A	5.210597257904449e-5	muse
0	ABCB8	0.031715712644305616	muse
0	ABI2	0.020613416668581838	muse
0	ACO2	0.006664164390408773	muse
0	ADAM15	0.03681913506015133	muse
0	ANKRD11	0.00954564793695725	muse
0	AOX1	0.011671101006445408	muse
0	APOBEC4	0.011671101006445408	muse
0	ARFGEF2	0.004146949039580064	muse
0	ARHGEF19	0.020613416668581838	muse
0	ARID1B	0.02657910998711642	muse
