hugo_symbol	n.x	status	n.y	perc
ADPRH	1	AfrAmr	1	100
AMMECR1	1	AfrAmr	1	100
ANKRD36	1	AfrAmr	1	100
AP2A2	1	AfrAmr	1	100
AP5Z1	1	AfrAmr	1	100
ATP1B4	1	AfrAmr	1	100
B4GALT5	1	AfrAmr	1	100
BANP	1	AfrAmr	1	100
BPIFA3	1	AfrAmr	1	100
C9orf84	1	AfrAmr	1	100
CAPN12	1	AfrAmr	3	33.33333333333333
CARNS1	1	AfrAmr	1	100
CDAN1	1	AfrAmr	2	50
CENPB	1	AfrAmr	1	100
CEP85L	1	AfrAmr	1	100
CFAP44	1	AfrAmr	2	50
COL5A3	1	AfrAmr	1	100
CSMD3	1	AfrAmr	1	100
DSC1	1	AfrAmr	1	100
FREM2	1	AfrAmr	4	25
FRY	1	AfrAmr	2	50
GNAZ	1	AfrAmr	1	100
GPHA2	1	AfrAmr	1	100
HAGH	1	AfrAmr	1	100
HELZ2	1	AfrAmr	3	33.33333333333333
HOXD9	1	AfrAmr	1	100
IGSF8	1	AfrAmr	1	100
KIAA0586	1	AfrAmr	1	100
KIF16B	1	AfrAmr	1	100
LRG1	1	AfrAmr	1	100
LRP2	1	AfrAmr	7	14.285714285714285
MAGI3	1	AfrAmr	1	100
MAN1C1	1	AfrAmr	2	50
MBD4	1	AfrAmr	1	100
MED18	1	AfrAmr	1	100
MEDAG	1	AfrAmr	1	100
MEF2D	1	AfrAmr	1	100
MOV10L1	1	AfrAmr	1	100
MROH5	1	AfrAmr	4	25
MYO1A	1	AfrAmr	2	50
NAA25	2	AfrAmr	1	200
NAV2	1	AfrAmr	2	50
NIPAL3	1	AfrAmr	1	100
NOP14	1	AfrAmr	1	100
NPAS4	1	AfrAmr	1	100
ODC1	1	AfrAmr	1	100
OR2A25	1	AfrAmr	1	100
PCDHB10	1	AfrAmr	1	100
PCDHGA12	1	AfrAmr	2	50
PCLO	1	AfrAmr	7	14.285714285714285
PCNX	1	AfrAmr	1	100
PDE4A	2	AfrAmr	1	200
PFKM	1	AfrAmr	1	100
PHF11	1	AfrAmr	1	100
PKDREJ	1	AfrAmr	1	100
PLEKHG4	1	AfrAmr	1	100
POU2AF1	1	AfrAmr	1	100
PPP2R1A	1	AfrAmr	1	100
PROM1	1	AfrAmr	2	50
PRPF8	1	AfrAmr	1	100
RARS2	1	AfrAmr	2	50
RGL1	1	AfrAmr	1	100
RGS3	1	AfrAmr	1	100
RXRA	1	AfrAmr	1	100
SEC31B	1	AfrAmr	2	50
SETD2	1	AfrAmr	5	20
SGCB	1	AfrAmr	1	100
SLC16A11	1	AfrAmr	1	100
SLC25A28	1	AfrAmr	1	100
SLC5A5	1	AfrAmr	1	100
STK38L	1	AfrAmr	2	50
SUMO3	1	AfrAmr	1	100
TAF9	1	AfrAmr	1	100
TMC4	1	AfrAmr	1	100
TMEM254	1	AfrAmr	1	100
TPO	1	AfrAmr	1	100
TRAK1	1	AfrAmr	1	100
TRPM2	1	AfrAmr	1	100
TTLL5	1	AfrAmr	1	100
UAP1	1	AfrAmr	1	100
UGT1A5	1	AfrAmr	1	100
USP34	1	AfrAmr	3	33.33333333333333
VANGL1	1	AfrAmr	1	100
VPS13C	1	AfrAmr	1	100
WDR91	1	AfrAmr	3	33.33333333333333
WSCD1	1	AfrAmr	1	100
ZBTB48	2	AfrAmr	1	200
ZNF212	1	AfrAmr	1	100
ZNF469	1	AfrAmr	1	100
ZNF529	1	AfrAmr	3	33.33333333333333
ZNF99	1	AfrAmr	1	100
ABCA13	1	AfrAmr	3	33.33333333333333
ACTB	1	AfrAmr	2	50
ARRDC1	1	AfrAmr	1	100
CD1A	1	AfrAmr	1	100
DNAH8	1	AfrAmr	1	100
FAM73B	1	AfrAmr	1	100
FLNC	1	AfrAmr	2	50
HSPH1	1	AfrAmr	1	100
IGDCC3	1	AfrAmr	2	50
KRAS	1	AfrAmr	4	25
MMP27	1	AfrAmr	1	100
NDRG1	1	AfrAmr	1	100
PPP1R3B	1	AfrAmr	1	100
PTPRR	1	AfrAmr	2	50
SEC24A	1	AfrAmr	1	100
SIPA1L3	1	AfrAmr	2	50
SNX19	1	AfrAmr	1	100
