hugo_symbol	n.x	status	n.y	perc
ABCA13	1	AfrAmr	5	20
ADAM10	1	AfrAmr	1	100
ADAR	1	AfrAmr	1	100
AKAP11	1	AfrAmr	1	100
APPL2	1	AfrAmr	1	100
ARPP21	1	AfrAmr	2	50
ARSJ	1	AfrAmr	1	100
ASB6	1	AfrAmr	1	100
ATXN10	1	AfrAmr	2	50
BARD1	1	AfrAmr	2	50
BAZ2A	1	AfrAmr	1	100
BAZ2B	1	AfrAmr	2	50
BCHE	1	AfrAmr	1	100
CEP250	1	AfrAmr	3	33.33333333333333
CEP76	1	AfrAmr	2	50
CERS3	1	AfrAmr	1	100
COL14A1	1	AfrAmr	4	25
COL24A1	1	AfrAmr	2	50
CPSF1	1	AfrAmr	1	100
CTNNAL1	1	AfrAmr	2	50
DCAF4	1	AfrAmr	1	100
DHX36	1	AfrAmr	2	50
DNAH10	1	AfrAmr	4	25
DPRX	1	AfrAmr	2	50
DPYSL5	1	AfrAmr	2	50
EVPL	1	AfrAmr	2	50
EYA3	1	AfrAmr	1	100
FRMPD1	1	AfrAmr	2	50
GABRA1	1	AfrAmr	2	50
GALNT9	1	AfrAmr	1	100
GGCX	1	AfrAmr	1	100
GLB1L	1	AfrAmr	1	100
GPM6A	1	AfrAmr	2	50
GTF3C3	1	AfrAmr	2	50
GTF3C4	1	AfrAmr	2	50
HAPLN3	1	AfrAmr	1	100
HIPK1	1	AfrAmr	1	100
HIST3H2A	1	AfrAmr	1	100
IFT172	1	AfrAmr	2	50
IGKV1D-42	1	AfrAmr	3	33.33333333333333
JAG2	1	AfrAmr	2	50
KDM1A	1	AfrAmr	1	100
KLF1	1	AfrAmr	1	100
LIN54	1	AfrAmr	1	100
LRP1B	1	AfrAmr	10	10
LRSAM1	1	AfrAmr	1	100
MESP2	1	AfrAmr	1	100
MPP2	1	AfrAmr	1	100
MRPL4	2	AfrAmr	1	200
MYO9A	1	AfrAmr	2	50
NDRG3	1	AfrAmr	1	100
NLRP10	1	AfrAmr	2	50
NLRP5	1	AfrAmr	1	100
NOP58	1	AfrAmr	1	100
