X1	gene	pvalue	pipeline
0	ABCB5	0.5	muse
0	ADAM17	0.5	muse
0	ADAMTS9	0.3620204685377769	muse
0	ADCY9	0.006664164390408773	muse
0	AKAP6	0.43381616738909634	muse
0	ANAPC1	0.41587442332819563	muse
0	ANK2	0.5	muse
0	ANXA7	0.5	muse
0	BRINP3	0.38641499634222376	muse
0	CACHD1	0.5	muse
0	CACNA1E	0.42756607029235294	muse
0	CAMK2B	0.5	muse
0	CARF	0.35750032734404463	muse
0	CDH9	0.38641499634222376	muse
0	CEP192	0.5	muse
0	CHD5	0.43556574579857915	muse
0	CIT	7.731017385403679e-4	muse
0	CLEC4G	0.23975006109347674	muse
0	CLUAP1	0.5	muse
0	COMMD4	0.5	muse
0	CRB1	0.42756607029235294	muse
0	DSPP	0.5	muse
0	EPG5	0.5	muse
0	EPPK1	0.41912824319291314	muse
0	ETV6	0.5	muse
0	EVI5L	0.12410653949496181	muse
0	FARP1	0.5	muse
0	FARS2	0.5	muse
0	FBXO28	0.5	muse
0	FBXO42	0.40683185788339593	muse
0	FNBP4	0.5	muse
0	GCKR	0.5	muse
0	GUCY2C	0.06182885520141673	muse
0	HERC1	0.3448368744121973	muse
0	HMCN1	0.26916545009485215	muse
0	HNF1A	0.39463401306714063	muse
0	IKZF2	0.5	muse
0	INPPL1	0.5	muse
0	JDP2	0.5	muse
0	KIAA1324	0.5	muse
0	KIF1C	0.5	muse
0	LARP4B	0.5	muse
0	MACC1	0.36183680491588155	muse
0	MBD5	0.1508497912391739	muse
0	MCCC1	0.5	muse
0	MROH5	0.5	muse
0	MRPL55	0.5	muse
0	MTMR7	0.36183680491588155	muse
0	MYCL	0.5	muse
0	MYH6	0.5	muse
0	MYH8	0.26089505965698856	muse
0	MYO3A	0.42505336956926293	muse
0	MYOF	0.5	muse
0	OAS3	0.5	muse
0	OR2W3	0.5	muse
0	PCDHA13	0.41912824319291314	muse
0	PCDHA2	0.42756607029235294	muse
0	PCDHB5	0.5	muse
0	PHF21B	0.5	muse
0	PHLDA1	0.5	muse
0	PHLDB2	0.4319158714273632	muse
0	PLAU	0.5	muse
0	PLCH1	0.027331967945837594	muse
0	PLXNB2	0.37881036184169825	muse
0	PRKCH	0.5	muse
0	PRKDC	0.12078329348448646	muse
0	PROX1	0.5	muse
0	RHOB	0.31100394478631	muse
0	RPAP1	0.2701456873037099	muse
0	RYR2	0.3687844223764376	muse
0	SLC12A2	0.5	muse
0	SLC17A4	0.23975006109347674	muse
0	SLC1A4	0.3759148170229246	muse
0	SLC27A6	0.5	muse
0	SPHKAP	2.817258588537243e-4	muse
0	SYNE1	0.4239525651662197	muse
0	TENM3	0.3386958009631388	muse
0	TMEM132B	0.5	muse
0	TP53BP1	0.42756607029235294	muse
0	TRAV25	0.5	muse
0	TTN	0.42312558665131406	muse
0	UST	0.5	muse
0	UTRN	0.30538870690956826	muse
0	VPS33A	0.05440471502027289	muse
0	VWA7	0.5	muse
0	ZMPSTE24	0.34154569915480437	muse
0	ABCA7	0.5	muse
0	ACSM2B	0.5	muse
0	AHNAK2	0.33935869437567795	muse
0	ALDH8A1	0.12410653949496181	muse
0	ARHGAP35	0.5	muse
0	ATF7IP	0.4012936743170763	muse
0	BRCA1	0.09322459060999067	muse
0	C10orf53	0.5	muse
0	C2orf16	0.024053413944259697	muse
0	C9orf172	0.5	muse
0	C9orf3	0.5	muse
0	CACNA1A	0.4319158714273632	muse
0	CACNA1B	0.4298418975993331	muse
0	CATSPERB	0.4115316368790607	muse
0	CDKN2A	0.07652094207940999	muse
0	CECR5	0.5	muse
0	CEMIP	0.40683185788339593	muse
0	CHD8	0.5	muse
0	CIC	0.1360192195066291	muse
0	CLTCL1	0.5	muse
0	CPEB2	0.5	muse
0	CSMD2	0.17438669691453634	muse
0	CSMD3	0.15731336337649754	muse
0	CTNNA2	0.4115316368790607	muse
0	DEF8	0.5	muse
0	DMAP1	0.5	muse
0	DMXL2	0.15200491915710496	muse
0	DNAH9	0.441391595576413	muse
0	DPP8	0.5	muse
0	DRC1	0.5	muse
0	EMILIN3	0.19323811538561636	muse
0	EML4	0.5	muse
0	EP400	0.5	muse
0	EPHA6	0.5	muse
0	ETAA1	0.5	muse
0	FAM160A2	0.5	muse
0	FAT4	0.36659625778339505	muse
0	FCGBP	0.32917307015398173	muse
0	FKBP15	0.05440471502027284	muse
0	FLNB	0.3897172642136375	muse
0	FSTL4	0.5	muse
0	GIGYF2	0.5	muse
0	GMNN	0.5	muse
0	GPLD1	0.5	muse
0	GRIA4	0.42756607029235294	muse
0	HEATR4	0.38992730898245953	muse
0	HEATR5B	0.41936456870240124	muse
0	HIST1H1C	0.5	muse
0	HIVEP3	0.3060246062019617	muse
0	HOXA13	0.23975006109347674	muse
0	IARS	0.5	muse
0	IL16	0.5	muse
0	IQCA1	0.5	muse
0	IRS1	0.5	muse
0	ITSN2	0.5	muse
0	KDM3A	0.5	muse
0	KDM7A	0.5	muse
0	KEL	0.3759148170229246	muse
0	KIAA1109	0.3037450116362004	muse
0	KRT77	0.5	muse
0	LAMA4	0.4400842274533627	muse
0	MAP1A	0.33250277105101456	muse
0	MGA	0.034341449517687965	muse
0	MSANTD2	0.5	muse
0	MYH11	0.4371835305814459	muse
0	MYT1L	0.5	muse
0	NDUFAF2	0.5	muse
0	NLRC5	0.4319158714273632	muse
0	NUP205	0.03385112984751971	muse
0	OBSCN	0.01333995567892119	muse
0	OR4N2	0.39463401306714063	muse
0	PARP4	0.5	muse
0	PCDHA6	0.42505336956926293	muse
0	PCF11	0.35750032734404463	muse
0	PIK3R4	0.5	muse
0	POTEF	0.5	muse
0	PTPN22	0.10389361787571028	muse
0	RAB11FIP1	0.5	muse
0	RANBP2	0.3620204685377769	muse
0	RGS9BP	0.5	muse
0	RNF128	0.12410653949496181	muse
0	SCD	0.5	muse
0	SCLT1	0.5	muse
0	SCML2	0.03681913506015133	muse
0	SEC24B	0.5	muse
0	SETD2	0.35447953664406884	muse
0	SH3GL2	0.5	muse
0	SKIV2L	0.3463163920209801	muse
0	SLC46A1	0.5	muse
0	SLC5A5	0.5	muse
0	SLIT3	0.4115316368790607	muse
