hugo_symbol	n.x	status	n.y	perc
ABCA1	1	NS	6	16.666666666666664
ABCA13	1	NS	16	6.25
ACHE	1	NS	2	50
ACSM3	1	NS	2	50
ACSM5	1	NS	7	14.285714285714285
ADAMTS2	1	NS	12	8.333333333333332
ADAMTS20	1	NS	9	11.11111111111111
ADGRL2	1	NS	6	16.666666666666664
AHNAK2	1	NS	23	4.3478260869565215
AIF1L	1	NS	1	100
AKR1B15	1	NS	6	16.666666666666664
ALPK3	1	NS	2	50
ALX4	1	NS	3	33.33333333333333
APOB	1	NS	17	5.88235294117647
AREL1	1	NS	1	100
ASPM	1	NS	19	5.263157894736842
ATP10B	1	NS	9	11.11111111111111
ATP5B	1	NS	3	33.33333333333333
BCAN	1	NS	3	33.33333333333333
BICC1	1	NS	6	16.666666666666664
BPTF	1	NS	8	12.5
BTBD16	1	NS	1	100
C14orf39	1	NS	4	25
C20orf195	1	NS	2	50
C4orf3	1	NS	2	50
C7	1	NS	7	14.285714285714285
CARNS1	1	NS	1	100
CC2D2B	1	NS	2	50
CCDC108	1	NS	3	33.33333333333333
CD47	1	NS	1	100
CD6	1	NS	3	33.33333333333333
CDK1	1	NS	3	33.33333333333333
CEACAM18	1	NS	1	100
CELSR3	1	NS	7	14.285714285714285
CERS6	1	NS	2	50
CLDN1	1	NS	2	50
CLEC17A	1	NS	5	20
COL20A1	1	NS	4	25
COL5A2	1	NS	7	14.285714285714285
COL6A2	1	NS	3	33.33333333333333
CPVL	1	NS	2	50
CRB1	1	NS	9	11.11111111111111
CRIM1	1	NS	2	50
CRYBB1	1	NS	2	50
CSMD2	1	NS	18	5.555555555555555
CSMD3	1	NS	35	2.857142857142857
CSRNP3	1	NS	5	20
CTNNA3	1	NS	7	14.285714285714285
CUL1	1	NS	4	25
DBN1	1	NS	3	33.33333333333333
DEPDC5	1	NS	4	25
DIS3	1	NS	4	25
DLC1	1	NS	2	50
DLL4	1	NS	2	50
DMBT1	1	NS	11	9.090909090909092
DMRT3	1	NS	2	50
DNAH9	1	NS	19	5.263157894736842
DNAJC2	1	NS	1	100
DNMBP	1	NS	4	25
DOCK5	1	NS	2	50
DPF2	1	NS	2	50
DSCAM	1	NS	9	11.11111111111111
EDAR	1	NS	4	25
EDC4	1	NS	4	25
EDDM3B	1	NS	1	100
EDEM3	1	NS	2	50
EHMT1	1	NS	3	33.33333333333333
EPN2	1	NS	4	25
EPS8L3	1	NS	2	50
FANK1	1	NS	1	100
FAT3	1	NS	22	4.545454545454546
FBXL21	1	NS	2	50
FBXL7	1	NS	8	12.5
FBXO18	1	NS	3	33.33333333333333
FCGBP	1	NS	12	8.333333333333332
FOXI2	1	NS	1	100
GABRA4	1	NS	5	20
GALM	1	NS	2	50
GBP6	1	NS	4	25
GLI1	1	NS	4	25
GLOD5	1	NS	2	50
GLRA1	1	NS	1	100
GLS2	1	NS	1	100
GRM7	1	NS	6	16.666666666666664
GUK1	1	NS	1	100
GZMB	1	NS	1	100
HECTD4	1	NS	3	33.33333333333333
HFM1	1	NS	7	14.285714285714285
HHAT	1	NS	3	33.33333333333333
HNRNPM	1	NS	3	33.33333333333333
HTRA4	1	NS	1	100
IFFO1	1	NS	1	100
IGDCC3	1	NS	3	33.33333333333333
IL31	1	NS	1	100
ISCU	1	NS	1	100
ITPR2	1	NS	7	14.285714285714285
JAKMIP3	1	NS	1	100
JRK	1	NS	1	100
KAZN	1	NS	1	100
KEAP1	1	NS	14	7.142857142857142
KIAA0196	1	NS	2	50
KIAA0408	1	NS	2	50
KIF2B	1	NS	13	7.6923076923076925
KRAS	1	NS	21	4.761904761904762
LAMA3	1	NS	9	11.11111111111111
LCT	1	NS	10	10
LGR5	1	NS	7	14.285714285714285
LOXL3	1	NS	3	33.33333333333333
LPA	1	NS	7	14.285714285714285
LRFN5	1	NS	11	9.090909090909092
LRP1B	2	NS	35	5.714285714285714
LRP2	1	NS	18	5.555555555555555
LY96	1	NS	1	100
MACF1	1	NS	6	16.666666666666664
MAGEB1	1	NS	4	25
MAGEB3	1	NS	3	33.33333333333333
MARCH1	1	NS	5	20
MBNL3	1	NS	2	50
MED13L	1	NS	3	33.33333333333333
MLXIP	1	NS	1	100
MME	1	NS	5	20
MPP2	1	NS	3	33.33333333333333
MSANTD3	1	NS	4	25
MSL1	1	NS	1	100
MUC16	1	NS	42	2.380952380952381
MXRA5	1	NS	9	11.11111111111111
MYH1	1	NS	15	6.666666666666667
MYH7	1	NS	11	9.090909090909092
MYO1B	1	NS	4	25
NAIP	1	NS	1	100
NBAS	1	NS	7	14.285714285714285
NBPF12	2	NS	3	66.66666666666666
NCOA3	1	NS	4	25
NCOA6	1	NS	6	16.666666666666664
NEU4	1	NS	2	50
NMUR2	1	NS	6	16.666666666666664
NPAP1	1	NS	13	7.6923076923076925
NRAP	1	NS	5	20
NRK	1	NS	5	20
NTRK3	1	NS	7	14.285714285714285
NUF2	1	NS	4	25
NXPE1	1	NS	6	16.666666666666664
NYNRIN	1	NS	4	25
OR10AD1	1	NS	2	50
OR10K2	1	NS	4	25
OR11H6	1	NS	4	25
OR11L1	1	NS	4	25
OR12D2	1	NS	4	25
OR2AG2	1	NS	1	100
OR2T4	1	NS	11	9.090909090909092
OR52E4	1	NS	4	25
OR56A1	1	NS	2	50
OR5AN1	1	NS	4	25
OR5M9	1	NS	2	50
OR6T1	1	NS	3	33.33333333333333
OR7E24	1	NS	7	14.285714285714285
OSBPL10	1	NS	1	100
OSMR	1	NS	5	20
OTOGL	1	NS	5	20
PBXIP1	1	NS	2	50
PCDH15	1	NS	22	4.545454545454546
PDCD11	1	NS	5	20
PDE10A	1	NS	5	20
PDILT	1	NS	6	16.666666666666664
PDP2	1	NS	3	33.33333333333333
PIM3	1	NS	1	100
PLCG1	1	NS	2	50
PLEKHG4B	1	NS	4	25
PLVAP	1	NS	2	50
PODN	1	NS	3	33.33333333333333
POLE	1	NS	5	20
POU2F2	1	NS	3	33.33333333333333
PPARGC1B	1	NS	4	25
PPFIA2	1	NS	8	12.5
PRB2	1	NS	1	100
PRDM10	1	NS	1	100
PRKCA	1	NS	3	33.33333333333333
PRMT8	1	NS	5	20
PROP1	1	NS	2	50
PTPRB	2	NS	14	14.285714285714285
QSER1	1	NS	3	33.33333333333333
RBFOX1	1	NS	5	20
RBM10	1	NS	3	33.33333333333333
RGS10	1	NS	2	50
RNASE12	1	NS	1	100
RNF130	1	NS	2	50
RP11-407N17.3	2	NS	8	25
RUNX1T1	1	NS	5	20
S100PBP	1	NS	3	33.33333333333333
SCN9A	1	NS	6	16.666666666666664
SDK1	1	NS	10	10
SEPT1	1	NS	1	100
SETBP1	1	NS	11	9.090909090909092
SETD3	1	NS	2	50
SF3B3	1	NS	1	100
SH3TC1	1	NS	5	20
SIM1	1	NS	4	25
SLC29A3	1	NS	2	50
SLC35F3	1	NS	3	33.33333333333333
SLC39A9	1	NS	1	100
SLC41A2	1	NS	2	50
SLC6A17	1	NS	4	25
SLC9A2	1	NS	7	14.285714285714285
SLITRK3	1	NS	8	12.5
SNTG1	1	NS	9	11.11111111111111
