hugo_symbol	n.x	status	n.y	perc
ABAT	1	NS	1	100
ABCC9	1	NS	3	33.33333333333333
AFAP1L1	1	NS	2	50
AGBL2	1	NS	2	50
AMZ1	1	NS	1	100
ANK2	1	NS	19	5.263157894736842
ANKAR	1	NS	3	33.33333333333333
ANKRD13D	1	NS	2	50
ARHGEF16	1	NS	1	100
ARMT1	1	NS	2	50
ASNSD1	1	NS	2	50
ATP6V1A	1	NS	5	20
ATP8B4	1	NS	3	33.33333333333333
BCAT2	1	NS	1	100
BDP1	1	NS	2	50
BSDC1	1	NS	3	33.33333333333333
BTLA	1	NS	1	100
C1orf54	1	NS	1	100
C2CD5	1	NS	2	50
CALB2	1	NS	4	25
CCDC113	1	NS	1	100
CCDC125	1	NS	2	50
CCDC150	1	NS	3	33.33333333333333
CCDC185	1	NS	2	50
CCDC47	1	NS	1	100
CDCP2	1	NS	2	50
CDH8	1	NS	7	14.285714285714285
CGNL1	1	NS	3	33.33333333333333
CKLF-CMTM1	1	NS	1	100
CLOCK	1	NS	1	100
CMPK1	1	NS	1	100
COL6A6	1	NS	6	16.666666666666664
CRYGA	2	NS	1	200
CYP11B2	1	NS	3	33.33333333333333
DENND4A	1	NS	4	25
DENND6B	1	NS	2	50
DNAH7	1	NS	9	11.11111111111111
DNAH8	1	NS	11	9.090909090909092
DNAH9	1	NS	11	9.090909090909092
DNASE1L1	1	NS	1	100
EFHB	1	NS	2	50
EHF	1	NS	2	50
EIF3E	1	NS	3	33.33333333333333
EPHA5	1	NS	9	11.11111111111111
ESYT3	1	NS	3	33.33333333333333
ETV3L	1	NS	4	25
EXOSC5	1	NS	1	100
EXPH5	1	NS	4	25
FAM171B	1	NS	2	50
FAM47A	1	NS	3	33.33333333333333
FAM83B	1	NS	5	20
FBXO27	1	NS	2	50
FEM1C	1	NS	2	50
FNBP1	1	NS	1	100
FREM2	1	NS	8	12.5
GGNBP2	1	NS	2	50
GLDC	1	NS	1	100
GLRX3	1	NS	1	100
GNPDA2	1	NS	1	100
GPR158	1	NS	5	20
GPX5	1	NS	1	100
GRHL3	1	NS	1	100
GRIA4	1	NS	4	25
GRIN2A	1	NS	11	9.090909090909092
GRM2	1	NS	1	100
GRM6	1	NS	4	25
GTF3C1	1	NS	7	14.285714285714285
GUCY2F	1	NS	3	33.33333333333333
HCN1	1	NS	16	6.25
HLA-B	1	NS	1	100
HTT	1	NS	5	20
IBTK	1	NS	1	100
ING5	1	NS	1	100
IQCB1	1	NS	1	100
JAKMIP1	1	NS	1	100
KCND2	1	NS	5	20
LAMB4	1	NS	3	33.33333333333333
LAP3	1	NS	1	100
LENG9	1	NS	2	50
LMBR1L	1	NS	2	50
LRCH3	1	NS	2	50
LRP1B	1	NS	23	4.3478260869565215
LSG1	1	NS	3	33.33333333333333
MACROD2	1	NS	3	33.33333333333333
MAP3K12	1	NS	1	100
MCC	1	NS	2	50
MLH3	1	NS	2	50
MMP16	1	NS	8	12.5
MOAP1	1	NS	2	50
MOGAT1	1	NS	1	100
MRPL32	1	NS	3	33.33333333333333
MTFR2	1	NS	1	100
MYCBP2	1	NS	6	16.666666666666664
MYCT1	1	NS	2	50
MYH8	1	NS	8	12.5
NCOR2	1	NS	2	50
NDUFAF7	1	NS	1	100
NDUFV1	1	NS	3	33.33333333333333
NEK1	1	NS	2	50
NET1	1	NS	1	100
NFASC	1	NS	4	25
NINL	1	NS	5	20
NLRP13	1	NS	8	12.5
NUCB1	1	NS	2	50
NUP155	1	NS	5	20
NUP43	1	NS	1	100
OR10G8	1	NS	3	33.33333333333333
OR4C46	1	NS	5	20
OR5AC2	1	NS	3	33.33333333333333
OR5M11	1	NS	2	50
OSBPL1A	1	NS	3	33.33333333333333
PAPPA2	1	NS	18	5.555555555555555
PCID2	1	NS	2	50
PDHA1	1	NS	1	100
PDZD2	2	NS	7	28.57142857142857
PES1	2	NS	1	200
PIP4K2C	1	NS	2	50
PLCE1	1	NS	2	50
PLCH1	1	NS	11	9.090909090909092
POTEH	1	NS	8	12.5
POU2AF1	1	NS	1	100
PRDM5	1	NS	5	20
PRKCQ	1	NS	2	50
PRPF3	1	NS	2	50
PRR5-ARHGAP8	1	NS	2	50
PSD3	1	NS	2	50
PSMD5	1	NS	2	50
PTGFR	1	NS	2	50
PTPN22	1	NS	4	25
PYGM	1	NS	3	33.33333333333333
QRSL1	1	NS	1	100
RBBP5	1	NS	1	100
RBMX2	1	NS	1	100
RDH8	1	NS	1	100
RELN	1	NS	7	14.285714285714285
REPS2	1	NS	2	50
RNF125	1	NS	1	100
RP1	1	NS	7	14.285714285714285
RPP30	1	NS	2	50
SCARA5	1	NS	2	50
SCGB2A1	1	NS	1	100
SEPT3	1	NS	2	50
SERPINA7	1	NS	1	100
SKOR2	1	NS	1	100
SLC25A37	1	NS	1	100
SLC35G6	1	NS	1	100
SLC39A3	1	NS	2	50
SMCHD1	1	NS	5	20
SMG1	1	NS	1	100
SPATA22	1	NS	2	50
SPATA8	1	NS	1	100
SSMEM1	1	NS	2	50
STIL	1	NS	2	50
SYDE2	1	NS	3	33.33333333333333
SYT12	1	NS	1	100
TACR3	1	NS	2	50
TAOK1	1	NS	4	25
TAS1R1	1	NS	3	33.33333333333333
TBC1D9	1	NS	2	50
TLR4	1	NS	7	14.285714285714285
TMEM200C	1	NS	2	50
TNS2	1	NS	3	33.33333333333333
TP53	1	NS	44	2.272727272727273
TPCN1	1	NS	1	100
TPTE	1	NS	9	11.11111111111111
TRIM49	1	NS	8	12.5
TRIOBP	1	NS	4	25
TRPC4AP	2	NS	4	50
TRPC5	1	NS	6	16.666666666666664
TTN	1	NS	50	2
TWF2	1	NS	1	100
UBAP2L	1	NS	3	33.33333333333333
UBR5	1	NS	2	50
UBTFL1	1	NS	2	50
UBXN2A	1	NS	1	100
UGT3A1	1	NS	4	25
URB2	1	NS	2	50
USP8	1	NS	1	100
VPS13A	1	NS	5	20
WDR63	1	NS	1	100
WDR90	1	NS	3	33.33333333333333
YAF2	1	NS	1	100
ZEB1	1	NS	8	12.5
ZFP28	1	NS	2	50
ZKSCAN8	1	NS	2	50
ZNF229	2	NS	4	50
ZNF462	1	NS	4	25
ZNF585A	1	NS	1	100
ZNF804B	1	NS	13	7.6923076923076925
ZNF90	1	NS	1	100
ZNF91	1	NS	6	16.666666666666664
ZNF98	1	NS	1	100
ZNF99	1	NS	6	16.666666666666664
ZZZ3	1	NS	2	50
ABCB11	1	NS	5	20
ADAM23	1	NS	4	25
ADAMTS17	1	NS	3	33.33333333333333
AKAP13	1	NS	5	20
ALDOA	1	NS	1	100
ANO5	1	NS	5	20
AP4B1	1	NS	1	100
BAX	2	NS	1	200
CACNA1G	1	NS	7	14.285714285714285
CCDC174	1	NS	1	100
CD5	1	NS	1	100
CDCA5	1	NS	1	100
CDYL2	1	NS	2	50
CEP68	1	NS	2	50
CHFR	1	NS	1	100
CHRNA1	1	NS	4	25
CIT	1	NS	3	33.33333333333333
CLCA1	1	NS	1	100
CMA1	1	NS	3	33.33333333333333
CMTR2	1	NS	2	50
CNTN3	2	NS	5	40
COG2	1	NS	2	50
CPSF4	1	NS	1	100
CRTAM	1	NS	3	33.33333333333333
CRX	1	NS	1	100
CSMD1	1	NS	13	7.6923076923076925
CSPG5	1	NS	2	50
CYP7A1	1	NS	3	33.33333333333333
DEFB1	1	NS	1	100
DEPDC1	1	NS	1	100
DGKB	1	NS	4	25
DNAH12	1	NS	1	100
DRD5	1	NS	2	50
DSC2	1	NS	1	100
DZIP3	1	NS	9	11.11111111111111
EIF4G2	1	NS	1	100
ENTPD6	1	NS	2	50
EPHA6	1	NS	7	14.285714285714285
FAM135B	1	NS	20	5
FAM13A	1	NS	2	50
FAT3	2	NS	9	22.22222222222222
FCRL1	1	NS	3	33.33333333333333
FMN2	2	NS	12	16.666666666666664
FRZB	1	NS	1	100
GABBR2	1	NS	3	33.33333333333333
GABRG3	1	NS	3	33.33333333333333
GALNT6	1	NS	1	100
GALNTL6	1	NS	4	25
GPR63	1	NS	5	20
HGF	1	NS	5	20
HHLA2	1	NS	1	100
HIRA	1	NS	2	50
HIST1H2BJ	1	NS	1	100
HIVEP1	1	NS	4	25
HTR2C	1	NS	2	50
HTR3A	1	NS	3	33.33333333333333
IGHG2	1	NS	2	50
IKBKAP	1	NS	2	50
KIAA1210	1	NS	2	50
KIAA1462	1	NS	1	100
KIF27	1	NS	1	100
KRT2	1	NS	2	50
LAMA2	1	NS	17	5.88235294117647
LAMA3	1	NS	2	50
LCA5	1	NS	1	100
LCP1	1	NS	5	20
LECT1	1	NS	1	100
LGALS12	1	NS	1	100
LRFN1	1	NS	1	100
LRRN2	1	NS	2	50
LY96	1	NS	1	100
LYZL4	1	NS	1	100
MAGI2	1	NS	6	16.666666666666664
MGAT4C	2	NS	3	66.66666666666666
MRPS14	1	NS	1	100
MUC17	1	NS	11	9.090909090909092
MYO5B	1	NS	4	25
NCOA2	1	NS	1	100
NF1	1	NS	5	20
NFE2L2	1	NS	6	16.666666666666664
NHP2L1	1	NS	1	100
NIPAL2	1	NS	1	100
NPL	1	NS	1	100
NSD1	1	NS	2	50
NT5E	1	NS	1	100
NTRK3	1	NS	1	100
OR2L8	1	NS	3	33.33333333333333
OR4C16	1	NS	3	33.33333333333333
OR4P4	1	NS	4	25
OR4S2	1	NS	2	50
OR51T1	1	NS	2	50
OR5AS1	1	NS	2	50
OR5B21	1	NS	2	50
OR5V1	1	NS	2	50
OR6S1	1	NS	1	100
PAPLN	1	NS	3	33.33333333333333
PCDH10	1	NS	7	14.285714285714285
PCDHB3	1	NS	3	33.33333333333333
PDE10A	1	NS	6	16.666666666666664
PDE6B	1	NS	1	100
PDZRN3	1	NS	7	14.285714285714285
PEX5	1	NS	3	33.33333333333333
PIK3CG	1	NS	8	12.5
PITX2	1	NS	3	33.33333333333333
PKHD1L1	1	NS	14	7.142857142857142
PLA2G2C	1	NS	1	100
PLAA	1	NS	1	100
PLXNB2	2	NS	3	66.66666666666666
PRB2	1	NS	4	25
PRG4	1	NS	4	25
PRICKLE4	1	NS	1	100
PRR5-ARHGAP8	1	NS	2	50
PRSS12	1	NS	2	50
PXDN	2	NS	5	40
RASGRF2	1	NS	3	33.33333333333333
RIT2	1	NS	3	33.33333333333333
RPGRIP1	1	NS	2	50
RPL6	1	NS	3	33.33333333333333
RREB1	1	NS	6	16.666666666666664
RSF1	1	NS	4	25
S1PR4	1	NS	1	100
SCN2A	1	NS	8	12.5
SLC17A6	1	NS	6	16.666666666666664
SLC6A15	1	NS	3	33.33333333333333
SLC6A2	1	NS	3	33.33333333333333
SMAD1	1	NS	2	50
SMARCA5	1	NS	3	33.33333333333333
STK31	1	NS	2	50
SV2B	1	NS	2	50
TAF6	1	NS	3	33.33333333333333
TAS2R16	1	NS	2	50
TENM3	1	NS	4	25
TFPI2	1	NS	2	50
TNKS	1	NS	2	50
TNS1	1	NS	4	25
TP53	1	NS	44	2.272727272727273
TRIM51	1	NS	6	16.666666666666664
TRPA1	1	NS	5	20
TTC27	1	NS	1	100
TTN	1	NS	50	2
TUT1	1	NS	2	50
UNC13B	1	NS	2	50
UNC79	1	NS	7	14.285714285714285
USP42	1	NS	1	100
VCAN	1	NS	8	12.5
VGLL1	1	NS	1	100
WDR70	1	NS	2	50
WIF1	1	NS	1	100
WNT2	1	NS	2	50
XIRP2	1	NS	16	6.25
ZBED9	2	NS	5	40
ZC3H6	1	NS	1	100
ZNF512	1	NS	2	50
ZNF585B	1	NS	5	20
ZNF626	1	NS	1	100
ZNF735	1	NS	2	50
ZNF93	1	NS	3	33.33333333333333
ZSWIM4	1	NS	2	50
AADAT	1	NS	1	100
ABCF2	2	NS	2	100
ACACB	1	NS	5	20
ADAM12	1	NS	4	25
AGBL5	1	NS	3	33.33333333333333
AKAP8	1	NS	2	50
ALPL	1	NS	1	100
AMELX	1	NS	1	100
AMY2A	1	NS	3	33.33333333333333
ANKRD11	1	NS	4	25
ANKRD26	2	NS	4	50
ANKRD34A	1	NS	4	25
ANO3	1	NS	4	25
ANXA11	1	NS	2	50
ARFGAP2	1	NS	1	100
ATAD3B	1	NS	2	50
B4GALNT3	1	NS	3	33.33333333333333
C1orf112	1	NS	1	100
C1QBP	1	NS	1	100
C22orf31	1	NS	1	100
C5orf45	1	NS	1	100
C9orf173	1	NS	2	50
CAPG	1	NS	1	100
CCDC125	1	NS	2	50
CCDC93	1	NS	2	50
CD2BP2	1	NS	1	100
CD6	1	NS	3	33.33333333333333
CDK15	1	NS	2	50
CFAP44	1	NS	5	20
CHAD	1	NS	1	100
CHODL	1	NS	1	100
CMIP	1	NS	1	100
COL11A2	1	NS	4	25
COX6C	1	NS	1	100
CPNE2	1	NS	1	100
CPNE4	1	NS	4	25
CR2	1	NS	5	20
CRNKL1	1	NS	1	100
CSE1L	1	NS	2	50
CSMD2	1	NS	14	7.142857142857142
CT55	1	NS	1	100
CTNNAL1	1	NS	2	50
CYC1	2	NS	3	66.66666666666666
CYP4V2	1	NS	3	33.33333333333333
DNAH2	1	NS	8	12.5
DNAH5	1	NS	19	5.263157894736842
DSCR4	1	NS	1	100
DTX4	1	NS	3	33.33333333333333
DUXA	1	NS	2	50
DZIP3	1	NS	9	11.11111111111111
EFHB	1	NS	2	50
EHBP1	2	NS	2	100
ESRRA	1	NS	1	100
EXTL1	1	NS	1	100
F10	1	NS	1	100
