X1	gene	pvalue	pipeline
0	ABCC10	0.38641499634222376	muse
0	AFF4	0.42085178137670887	muse
0	AKAP6	0.16107981069347982	muse
0	ASPHD1	0.5	muse
0	CD1D	0.29794154528258887	muse
0	DEFB116	0.5	muse
0	DNAH3	0.490707392844864	muse
0	FGFR3	0.14852862618233315	muse
0	KPNB1	0.29794154528258887	muse
0	KRIT1	0.10796246947007015	muse
0	LLGL2	0.25116747718025106	muse
0	LRRC4	0.36183680491588155	muse
0	LSM14A	0.020613416668581838	muse
0	MYOZ2	0.5	muse
0	PCDHA7	0.07171630980680502	muse
0	PCDHGA7	0.39463401306714063	muse
0	PLEKHG6	0.2266273523768682	muse
0	ROS1	0.5	muse
0	RPTOR	0.156160710838108	muse
0	SLC22A2	0.25249253754692297	muse
0	SYNE1	0.4308453571794657	muse
0	TCEB3	0.12410653949496181	muse
0	TMEM165	0.5	muse
0	TPPP2	0.23975006109347674	muse
0	TTN	0.2744260370847137	muse
0	UACA	0.08786716782211257	muse
0	UPF2	0.3501556864684451	muse
0	ZBED9	0.17726973988675065	muse
0	ZNF184	0.12841962897892828	muse
0	ACSM2B	0.34154569915480437	muse
0	ADAMTS13	0.25249253754692297	muse
0	AHNAK	0.35232315131447534	muse
0	AKAP1	0.28185143082538655	muse
0	AKAP9	0.23519375045527896	muse
0	ANK1	0.08711569412401249	muse
0	ARV1	0.12410653949496181	muse
0	ASH1L	0.10016239377850328	muse
0	ATAD2	0.09072460386071024	muse
0	ATF7	0.17288929307558015	muse
0	ATF7IP	0.31171667069105247	muse
0	ATP13A3	0.21133903708531776	muse
0	ATP2B4	0.20469774310495936	muse
0	ATP8B4	0.31171667069105247	muse
0	AZIN2	0.06680720126885807	muse
0	BAG3	0.23975006109347674	muse
0	BCKDK	0.5	muse
0	BIRC6	0.4080754550609289	muse
0	CCDC150	0.5	muse
0	CD79A	0.5	muse
0	CDH4	0.18703139874544122	muse
0	CDHR5	0.44426956175637605	muse
0	CHD2	0.3872682928232493	muse
0	CHD6	0.20429625343443475	muse
0	CHD7	0.3988595768351477	muse
0	CKAP5	0.17288929307558015	muse
0	CLCN2	0.08159338738133504	muse
0	CSNK1E	0.34154569915480437	muse
0	CXXC1	0.18554668476134878	muse
0	DBNDD1	0.23975006109347674	muse
0	DDX17	0.25249253754692297	muse
0	DOT1L	0.4804138350167928	muse
0	DST	0.38670802584498354	muse
0	EFCAB5	0.08236264783567648	muse
0	ELF3	0.2593025082143628	muse
0	ELMOD2	0.23975006109347674	muse
0	EME1	0.3085375387259869	muse
0	EPHA10	0.2266273523768682	muse
0	EPS8L2	0.3042039001164992	muse
0	ERBB2	0.3065321676581888	muse
0	EXOC4	0.2326044092260709	muse
0	FANCD2	0.10119800798647938	muse
0	FASN	0.24948114930188053	muse
0	FLRT2	0.19526863820279594	muse
0	FLT4	0.20469774310495936	muse
0	FREM2	0.4473224744797789	muse
0	FRS2	0.3759148170229246	muse
0	FSD2	0.2266273523768682	muse
0	FST	0.06680720126885807	muse
0	GLI3	0.26468405309239895	muse
0	GON4L	0.13594935540982417	muse
0	GPR4	0.1508497912391739	muse
0	GSTCD	0.12410653949496181	muse
0	HIST1H1C	0.19078695285251068	muse
0	HNF1A	0.15371708296369768	muse
0	IGSF9	0.1508497912391739	muse
0	IGSF9B	0.13815145866874173	muse
0	KCNQ5	0.2685469892213208	muse
0	LRRC8B	0.36183680491588155	muse
0	LYRM1	0.5	muse
0	MAB21L2	0.06680720126885807	muse
0	MACF1	0.4878348937479104	muse
0	MAPK8IP3	0.26354462843276905	muse
0	MAT2A	0.1178399567145188	muse
0	MED12L	0.18406012534675953	muse
0	MON2	0.20951016676715795	muse
0	MUC16	0.3572524402087628	muse
0	MYO1D	0.28185143082538655	muse
0	MYO7B	0.15524721715861745	muse
0	NALCN	0.1995375982741186	muse
0	NOD1	0.13177623864148635	muse
0	NOP56	0.1864992418067436	muse
0	NOTCH1	0.07066300152127808	muse
0	NOTCH3	0.18065521426308934	muse
0	NPAS4	0.14592027257189422	muse
0	OBSCN	0.11076787787388098	muse
0	OCEL1	0.23975006109347674	muse
0	OR4M1	0.11929641465821778	muse
0	PARP8	0.17726973988675065	muse
0	PLA2G4F	0.25249253754692297	muse
0	PLXNB1	0.2948192758132836	muse
0	PNPLA5	0.23975006109347674	muse
0	POT1	0.2202003490695016	muse
0	PRKAR1B	0.23975006109347674	muse
0	PRKCQ	0.5	muse
0	PRX	0.21546127107937108	muse
0	PSORS1C1	0.5	muse
0	RASGRP2	0.06680720126885807	muse
0	RBSN	0.19323811538561636	muse
0	RP11-20I23.1	0.23975006109347674	muse
0	RYR2	0.24596056849104914	muse
0	SACS	0.19392964675176988	muse
0	SEC61A2	0.17288929307558015	muse
0	SEMA4G	0.19323811538561636	muse
0	SETX	0.16083517063280367	muse
0	SIL1	0.23975006109347674	muse
0	SIN3A	0.2973962611250344	muse
0	SMARCA2	0.2680509321250335	muse
0	SMC1A	0.30853753872598694	muse
0	SORCS1	0.14011333428445516	muse
0	SPTBN5	0.04948007700970287	muse
0	STK19	0.34154569915480437	muse
0	STOX1	0.25249253754692297	muse
0	SYT11	0.228028270125128	muse
0	TAF9	0.5	muse
0	TARBP1	0.2326044092260709	muse
0	TAS2R20	0.25249253754692297	muse
0	TBC1D32	0.3085375387259869	muse
0	TBC1D9	0.3501556864684451	muse
0	TENM3	0.10241148386224491	muse
0	TIAM2	0.24622841188644012	muse
0	TMBIM1	0.5	muse
0	TMEM209	0.5	muse
0	TRAJ57	0.5	muse
0	TRAPPC10	0.46755501848560677	muse
0	TRPM2	0.2593025082143628	muse
0	TXLNG	0.06680720126885807	muse
