hugo_symbol	n.x	status	n.y	perc
ABCA13	1	M	22	4.545454545454546
ACACB	1	M	14	7.142857142857142
ACAN	1	M	13	7.6923076923076925
ACOX3	1	M	3	33.33333333333333
ADAMTS20	1	M	22	4.545454545454546
ADAMTS3	1	M	10	10
ADGRG4	1	M	40	2.5
ADGRL3	1	M	19	5.263157894736842
AHDC1	1	M	7	14.285714285714285
AMER3	1	M	13	7.6923076923076925
AMZ1	1	M	3	33.33333333333333
ANAPC7	1	M	2	50
ANK2	1	M	40	2.5
APOL5	1	M	4	25
ARHGEF37	1	M	5	20
BBS7	1	M	5	20
BCHE	1	M	11	9.090909090909092
BCORL1	1	M	6	16.666666666666664
BRINP3	1	M	26	3.8461538461538463
C17orf64	1	M	2	50
C1orf177	1	M	4	25
C3orf30	1	M	5	20
C6	1	M	9	11.11111111111111
CACNA1C	1	M	24	4.166666666666666
CACNA1S	1	M	11	9.090909090909092
CASC5	1	M	4	25
CCBE1	1	M	4	25
CCHCR1	1	M	1	100
CDHR5	1	M	3	33.33333333333333
CFAP221	1	M	3	33.33333333333333
CHM	1	M	3	33.33333333333333
CHRNB1	1	M	2	50
CLLU1	1	M	1	100
CNBD2	1	M	8	12.5
CNTNAP5	1	M	28	3.571428571428571
COL3A1	1	M	17	5.88235294117647
CPEB1	1	M	1	100
CPN1	1	M	6	16.666666666666664
CRX	1	M	4	25
CSRNP3	1	M	5	20
CTTNBP2	1	M	13	7.6923076923076925
CYP4F2	1	M	5	20
DCC	1	M	9	11.11111111111111
DNAH7	1	M	25	4
DOCK7	1	M	7	14.285714285714285
DPF2	1	M	1	100
DRD1	1	M	9	11.11111111111111
DST	1	M	14	7.142857142857142
DUS3L	1	M	4	25
ENTPD6	1	M	1	100
ERCC6	1	M	3	33.33333333333333
FGFR4	1	M	5	20
FRMPD1	1	M	9	11.11111111111111
GDF15	1	M	1	100
GIMAP8	1	M	9	11.11111111111111
GLIPR1	1	M	6	16.666666666666664
GMIP	1	M	2	50
GPR156	1	M	6	16.666666666666664
GRIK2	1	M	17	5.88235294117647
GRM6	1	M	8	12.5
HECTD2	1	M	1	100
HTR6	1	M	5	20
IGKV1D-16	1	M	2	50
IRGC	1	M	6	16.666666666666664
KAT2B	1	M	4	25
KCNH5	1	M	14	7.142857142857142
KCNH6	1	M	7	14.285714285714285
KCNH7	1	M	14	7.142857142857142
KCNS2	1	M	8	12.5
KIAA1211	1	M	18	5.555555555555555
KLK7	1	M	3	33.33333333333333
KRAS	1	M	57	1.7543859649122806
KRTAP21-2	1	M	1	100
KYNU	1	M	5	20
L3HYPDH	1	M	2	50
LACRT	1	M	1	100
LAMA4	1	M	17	5.88235294117647
LHCGR	1	M	2	50
LRTM2	1	M	8	12.5
LUC7L3	1	M	1	100
MPC1	1	M	1	100
MUC16	1	M	93	1.0752688172043012
MYH2	1	M	25	4
MYH7	1	M	23	4.3478260869565215
NALCN	2	M	25	8
NEB	1	M	21	4.761904761904762
NEIL1	1	M	1	100
NKX2-5	1	M	3	33.33333333333333
NR0B2	1	M	2	50
OR14C36	1	M	12	8.333333333333332
OR1A1	1	M	7	14.285714285714285
OR2A14	1	M	5	20
OR2A5	1	M	6	16.666666666666664
OR2B3	1	M	5	20
OR3A3	1	M	4	25
OR4S2	2	M	7	28.57142857142857
OTOP1	1	M	5	20
PABPC3	1	M	3	33.33333333333333
PCDH11X	1	M	31	3.225806451612903
PCDHB7	1	M	19	5.263157894736842
PCDHB9	1	M	13	7.6923076923076925
PCDHGA5	1	M	10	10
PEBP1	1	M	1	100
PIRT	1	M	1	100
PLG	1	M	14	7.142857142857142
POLA1	1	M	5	20
PRDM9	1	M	21	4.761904761904762
PRPF40A	1	M	1	100
PRR23B	1	M	4	25
PRSS38	1	M	5	20
PSG8	1	M	7	14.285714285714285
PTPRT	1	M	24	4.166666666666666
RAPSN	1	M	2	50
RC3H2	1	M	4	25
ROBO2	1	M	22	4.545454545454546
RP1	1	M	15	6.666666666666667
RPL10L	1	M	6	16.666666666666664
RTN1	1	M	6	16.666666666666664
SCN9A	1	M	11	9.090909090909092
SDSL	1	M	1	100
SERPINA3	1	M	5	20
SFXN1	1	M	1	100
SPAM1	1	M	8	12.5
SPPL2A	1	M	6	16.666666666666664
TCF23	1	M	6	16.666666666666664
TFRC	1	M	2	50
TLL2	1	M	12	8.333333333333332
TMEM132B	1	M	11	9.090909090909092
TNS2	1	M	3	33.33333333333333
TNS4	1	M	3	33.33333333333333
TRAC	1	M	2	50
TRIM9	1	M	7	14.285714285714285
TRPC3	1	M	5	20
TRPM2	1	M	8	12.5
TSHZ1	1	M	8	12.5
TTC39C	1	M	1	100
TTLL4	1	M	4	25
UBTFL1	1	M	6	16.666666666666664
VPS13A	1	M	7	14.285714285714285
WRN	1	M	6	16.666666666666664
ZBED4	1	M	4	25
ZMAT5	1	M	2	50
ZNF10	1	M	2	50
ZNF423	1	M	21	4.761904761904762
ZNF430	1	M	3	33.33333333333333
ZNF676	1	M	10	10
ZNF711	1	M	6	16.666666666666664
ZNF730	1	M	3	33.33333333333333
