	gene	pvalue
0	ABCA12	0.5
0	ABCB8	0.034639941610601
0	ADAM8	0.12410653949496181
0	ADAMTS19	0.3759148170229246
0	ADGRL2	0.2858038224766658
0	AHNAK	0.039405748447709506
0	AHNAK2	0.37167416376957785
0	ANKRD11	0.19795736547527476
0	AOC2	0.06680720126885807
0	ARAP2	0.3312602917700287
0	ARFGEF2	0.3638617733347751
0	ARHGAP11A	0.011671101006445408
0	ARHGAP18	0.020613416668581838
0	ARHGEF19	0.043238132746832816
0	ARID1B	0.37271767253726085
0	ART3	0.5
0	ATAT1	0.12410653949496181
0	ATG2A	0.009301464950567872
0	ATG2B	0.5
0	ATM	0.16094674853161
0	ATP13A1	0.03681913506015133
0	ATP2A3	0.03681913506015133
0	ATP5SL	0.12410653949496181
0	BPIFB6	0.13177623864148635
0	C2CD2L	0.06680720126885807
0	CACNA1E	0.2934730366598045
0	CAPSL	0.06680720126885807
0	CBX4	0.05949536044656177
0	CCDC167	0.12410653949496181
0	CCR8	0.17288929307558015
0	CCT6B	0.011671101006445408
0	CDH12	0.30853753872598694
0	CDK12	0.33688317411396396
0	CDKN1A	0.1899262523277151
0	CECR2	0.031715712644305616
0	CHD4	0.03557263782008801
0	CHD6	0.4437685419908575
0	CHD7	0.08762628511925974
0	CILP2	0.40683185788339593
0	CLCN3	0.03681913506015133
0	CLDN15	0.23975006109347674
0	CNBD2	0.011671101006445408
0	COL11A1	0.20542693265603224
0	COL11A2	0.5
0	COL7A1	0.1813876719122603
0	COPS2	0.5
0	COQ3	0.03681913506015133
0	CPT1A	0.03681913506015133
0	CRAT	0.07445733658938286
0	CRB1	0.3580023977521655
0	CSPG4	0.012372336023199475
0	CSPG5	0.011671101006445408
0	CUBN	0.16734388963737218
0	CUL9	0.3580023977521655
0	CUX1	0.40683185788339593
0	CYP1A1	0.06680720126885807
0	DCAF11	0.06680720126885807
0	DHFR	0.5
0	DICER1	0.16137402675556078
0	DKKL1	0.23975006109347674
0	DMBT1	0.5
0	DMD	0.37118622589324335
0	DMXL2	0.46205809028630707
0	DNAJB8	0.12410653949496181
0	DPYD	0.3638617733347751
0	DSEL	0.002213262928959916
0	DUSP4	0.12410653949496181
0	DYRK3	0.36183680491588155
0	EGR3	0.03681913506015133
0	EIF3I	0.05949536044656177
0	EPB41L3	0.30853753872598694
0	EPC1	0.39463401306714063
0	ERMN	0.12410653949496181
0	FAM105A	0.12410653949496181
0	FAM118A	0.23975006109347674
0	FAM96B	0.23975006109347674
0	FANCM	0.2865689566920382
0	FAT1	0.22223946986217713
0	FAT2	0.028581133025315897
0	FCRL3	0.031715712644305616
0	FER	0.25116747718025106
0	FGB	0.3085375387259869
0	FGF1	0.23975006109347674
0	FKBP3	0.23975006109347674
0	FMO4	0.031715712644305616
0	FOCAD	0.002213262928959916
0	FOXK2	0.043238132746832816
0	FREM1	0.12948540599090702
0	FREM2	0.1652703031026433
0	GAPVD1	0.5
0	GCDH	0.05949536044656177
0	GDPD3	0.34154569915480437
0	GIT2	0.5
0	GJA8	0.23975006109347674
0	GLMN	0.2071080891212626
0	GLYR1	0.06680720126885807
0	GNMT	0.12410653949496181
0	GSE1	0.020613416668581838
0	GTF3C1	0.23968545897703075
0	GYS1	0.5
0	HERC1	0.15524721715861745
0	HIST1H2BK	0.03681913506015133
0	HKDC1	0.011671101006445408
0	HLA-F	0.06680720126885807
0	HR	0.12410653949496181
0	HSPA6	0.006664164390408773
0	IGF1R	0.2990807263417641
0	IGSF9B	0.5
0	ING2	0.17288929307558015
0	IPO5	0.002213262928959916
0	IPO9	0.38641499634222376
0	ITGB4	0.005293568667028473
0	JMJD1C	0.41912824319291314
0	KBTBD4	0.12410653949496181
0	KCNH3	0.5
0	KCNH5	0.2701456873037099
0	KCNQ4	0.23975006109347674
0	KCNRG	0.5
0	KCTD13	0.12410653949496181
0	KDM5A	0.4698461930684664
0	KIAA1109	0.3883133071536701
0	KIAA1462	0.0007480821448727746
0	KLHL4	0.19323811538561636
0	KMT2C	0.4695801172394865
0	KPNA2	0.05949536044656177
0	KRTAP12-4	0.23975006109347674
0	LAMB1	0.21133903708531776
0	LAMB4	0.03337650758481726
0	LARP1	0.020613416668581838
0	LIMCH1	0.5
0	LNX2	0.03681913506015133
0	LRRC14	0.373442816695182
0	LRRK2	0.08840186405452882
0	LY6K	0.5
0	LYZL2	0.12410653949496181
0	MACF1	0.29271392720675393
0	MANBAL	0.12410653949496181
0	MAP3K5	0.2704344785732706
0	MAST4	0.4155852047708812
0	MCC	0.5
0	MCM10	0.011239436683062633
0	MDN1	0.3460880020542517
0	MED15	0.08292833017145501
0	MET	0.16137402675556078
0	METAP1	0.23975006109347674
0	MICU1	0.12410653949496181
0	MMP9	0.020613416668581838
0	MREG	0.12410653949496181
0	MRGPRD	0.03681913506015133
0	MRPS17	0.06680720126885807
0	MSH4	0.05440471502027289
0	MUC5B	0.30535762788527954
0	MYCBP2	0.2489987208946829
0	MYL12A	0.23975006109347674
0	NAV3	0.33518937033237783
0	NBEAL2	0.3027883081676732
0	NCOA6	0.5
0	NEK7	0.06680720126885807
0	NLRC5	0.2894949803785166
0	NOTCH4	0.00971827633286282
0	NPAP1	0.41912824319291314
0	NRXN1	0.17377901837058451
0	NRXN2	0.0012844157635113558
0	NUP205	0.2813812462624477
0	OCA2	0.382797241997882
0	OR10A6	0.006664164390408773
0	OR10G2	0.5
0	OR14I1	0.34154569915480437
0	OR52B2	0.23975006109347674
0	OR8G5	0.06680720126885807
0	PALMD	0.2266273523768682
0	PASK	0.5
0	PCDH10	0.17377901837058451
0	PCDH7	0.26089505965698856
0	PCDHA9	0.17997105123757362
0	PCDHB5	0.37881036184169825
0	PCDHGA3	0.3094204656987553
0	PIK3CA	0.18113919751786278
0	PIP4K2A	0.38641499634222376
0	PLEC	0.08441409081539736
0	PLEKHA6	0.20987025129770737
0	PLEKHJ1	0.5
0	PLXNA1	0.5
0	POLR3A	0.5
0	POM121C	0.020613416668581838
0	PPIL4	0.05949536044656177
0	PPP2R3C	0.03681913506015133
0	PRKAR1A	0.06680720126885807
0	PRR14L	0.12410653949496181
0	PRRC2A	0.10378922116781208
0	PTK2B	0.006664164390408773
0	PTPN9	0.02342708880193688
0	PTPRC	0.31762814799862416
0	RABEP1	0.020613416668581838
0	RALGPS1	0.08292833017145501
0	RALGPS2	0.011671101006445408
0	RAPGEF3	0.5
0	REV3L	0.15346275777874901
0	RHEBL1	0.5
0	RHOD	0.5
0	RNF123	0.027331967945837594
0	RNF213	0.09655523230017488
0	RNMT	0.17288929307558015
0	RUFY1	0.03681913506015133
0	SCAF4	0.339084677137049
0	SCFD1	0.020613416668581838
0	SDR42E1	0.23975006109347674
0	SEC14L2	0.06680720126885807
0	SENP5	0.020613416668581838
0	SETBP1	0.5
0	SIGLEC11	0.020613416668581838
0	SLC10A7	0.12410653949496181
0	SLC39A12	0.005495299383115243
0	SLC6A20	0.36183680491588155
0	SLCO1A2	0.0038303805675897287
0	SLITRK1	0.006664164390408773
0	SMG8	0.5
0	SNX31	0.03681913506015133
0	SOD2	0.23975006109347674
0	SPAG17	0.35457350625762163
0	SPARCL1	0.020613416668581838
0	ST7	0.006664164390408773
0	STAC	0.0038303805675897287
0	STPG2	0.23975006109347674
0	STX19	0.12410653949496181
0	STX6	0.23975006109347674
0	STXBP1	0.006664164390408773
0	SUV420H1	0.42225963373647
0	SYNE2	0.0489129366944483
0	TBC1D1	0.4319158714273632
0	TBCE	0.05440471502027289
0	TCEA3	0.06680720126885807
0	TCF20	0.3094204656987553
0	TENM1	0.4708840746932818
0	TET1	0.20906364597269933
0	THEMIS	0.5
0	THOC1	0.12410653949496181
0	THRB	0.12410653949496181
0	TLR6	0.020613416668581838
0	TMC5	0.31867594411696853
0	TMEM145	0.002213262928959916
0	TMEM97	0.23975006109347674
0	TRAV23DV6	0.23975006109347674
0	TRIO	0.30997017385469294
0	TTC17	0.5
0	TTC30A	0.08292833017145501
0	TTN	0.29116091602277716
0	TXNRD1	0.06680720126885807
0	TYW1B	0.03681913506015133
0	UBR5	0.18723795400391452
0	UGGT2	0.19444270590388257
0	UNC50	0.23975006109347674
0	UNC5B	0.5
0	USP15	0.005495299383115243
0	USP6	0.39463401306714063
0	UTRN	0.1887109835222467
0	UTS2	0.23975006109347674
0	VASP	0.23975006109347674
0	VPS13A	0.31867594411696853
0	WDR49	0.05440471502027289
0	WRAP53	0.12410653949496181
0	XRN1	0.28537519402908695
0	XXbac-BPG116M5.17	0.28688770181636525
0	YIPF7	0.5
0	ZBTB4	0.36183680491588155
0	ZFHX4	0.08927688232450309
0	ZFYVE19	0.006664164390408773
0	ZFYVE26	0.33219472158599955
0	ZNF160	0.35750032734404463
0	ZNF165	0.23975006109347674
0	ZNF254	0.11929641465821778
0	ZNF354A	0.2508380650461866
0	ZNF547	0.08292833017145501
0	ZNF674	0.23975006109347674
0	ZNF678	0.06680720126885807
0	ZNF74	0.03681913506015133
0	ZNF793	0.12410653949496181
0	ACHE	0.38641499634222376
0	ALDH1A2	0.011671101006445408
0	ANKRD30A	0.13419081364638036
0	ARHGEF25	0.2312163632252382
0	ASCC3	0.349547965552112
0	BAK1	0.5
0	C10orf71	0.03681913506015133
0	C19orf43	0.5
0	C3AR1	0.36183680491588155
0	CENPE	0.2793729293291728
0	CHD5	0.16083517063280367
0	DCAF5	0.5
0	DLGAP5	0.006664164390408773
0	DNAH7	0.27499918196337847
0	DOPEY1	0.4298418975993331
0	DOPEY2	0.4246431098634681
0	EIF2AK3	0.2326044092260709
0	ERBB2	0.07493715152684735
0	ERCC6	0.034639941610601
0	EYA1	0.03681913506015133
0	FAR2	0.5
0	FOLR3	0.12410653949496181
0	FOXL1	0.12410653949496181
0	FXYD6	0.5
0	HIST1H2AB	0.5
0	HOMEZ	0.05949536044656177
0	HRH3	0.03681913506015133
0	IMMT	0.006664164390408773
0	KCNQ5	0.30453258793806404
0	KDM6A	0.05805355317539008
0	KHDC1	0.23975006109347674
0	KIF16B	0.5
0	LMTK2	0.33219472158599955
0	LSAMP	0.06680720126885807
0	MRPS6	0.23975006109347674
0	MYC	0.12410653949496181
0	MYH15	0.0777901738960989
0	NARS2	0.19323811538561636
0	NOP14	0.31867594411696853
0	NPHP4	0.011671101006445408
0	NRDE2	0.006664164390408773
0	NRROS	0.03681913506015133
0	OR4P4	0.0038303805675897287
0	PCLO	0.1071167715339365
0	PIGM	0.23975006109347674
0	PITPNC1	0.23975006109347674
0	PLA2R1	0.018194433100354263
0	PLEK2	0.23975006109347674
0	PNLIPRP2	0.06680720126885807
0	POLE	0.17729056983520314
0	POTEG	0.03681913506015133
0	PRKCD	0.050174123231145375
0	PRX	0.047839286683029815
0	RABGAP1	0.03681913506015133
0	RADIL	0.38641499634222376
0	RPF1	0.12410653949496181
0	RYR2	0.3173154832362526
0	SH3GL1	0.3027883081676732
0	SLC32A1	0.5
0	SLC41A3	0.23975006109347674
0	SPEF2	0.2193557323153788
0	SVEP1	0.2990807263417641
0	SYNPO2	0.382797241997882
0	TDRD6	0.09819921105959772
0	TEKT1	0.06680720126885807
0	TERF2IP	0.03681913506015133
0	TP53	0.27439331596944727
