hugo_symbol	n.x	status	n.y	perc
ABCA13	1	M	22	4.545454545454546
ADAM10	1	M	3	33.33333333333333
ADAR	1	M	5	20
AKAP11	1	M	6	16.666666666666664
APPL2	1	M	6	16.666666666666664
ARPP21	1	M	8	12.5
ARSJ	1	M	2	50
ASB6	1	M	2	50
ATXN10	1	M	5	20
BARD1	1	M	6	16.666666666666664
BAZ2A	1	M	5	20
BAZ2B	1	M	12	8.333333333333332
BCHE	1	M	7	14.285714285714285
CEP250	1	M	9	11.11111111111111
CEP76	1	M	3	33.33333333333333
CERS3	1	M	3	33.33333333333333
COL14A1	1	M	18	5.555555555555555
COL24A1	1	M	12	8.333333333333332
CPSF1	1	M	5	20
CTNNAL1	1	M	3	33.33333333333333
DCAF4	1	M	5	20
DHX36	1	M	7	14.285714285714285
DNAH10	1	M	13	7.6923076923076925
DPRX	1	M	3	33.33333333333333
DPYSL5	1	M	7	14.285714285714285
EVPL	1	M	8	12.5
EYA3	1	M	3	33.33333333333333
FRMPD1	1	M	3	33.33333333333333
GABRA1	1	M	8	12.5
GALNT9	1	M	1	100
GGCX	1	M	2	50
GLB1L	1	M	2	50
GPM6A	1	M	3	33.33333333333333
GTF3C3	1	M	5	20
GTF3C4	1	M	4	25
HAPLN3	1	M	5	20
HIPK1	1	M	6	16.666666666666664
HIST3H2A	1	M	1	100
IFT172	1	M	9	11.11111111111111
IGKV1D-42	1	M	3	33.33333333333333
JAG2	1	M	3	33.33333333333333
KDM1A	1	M	3	33.33333333333333
KLF1	1	M	2	50
LIN54	1	M	3	33.33333333333333
LRP1B	1	M	63	1.5873015873015872
LRSAM1	1	M	6	16.666666666666664
MESP2	1	M	2	50
MPP2	1	M	5	20
MRPL4	2	M	2	100
MYO9A	1	M	10	10
NDRG3	1	M	3	33.33333333333333
NLRP10	1	M	5	20
NLRP5	1	M	11	9.090909090909092
NOP58	1	M	2	50
NPHP3	1	M	7	14.285714285714285
NUFIP2	1	M	4	25
NUGGC	1	M	2	50
OR10X1	1	M	4	25
OR2M4	1	M	5	20
OR4C15	1	M	7	14.285714285714285
P2RY1	1	M	3	33.33333333333333
PCDHA10	1	M	11	9.090909090909092
PCDHA13	1	M	18	5.555555555555555
PEX12	1	M	2	50
PFKFB3	1	M	3	33.33333333333333
PKHD1	1	M	24	4.166666666666666
PLEKHG4	1	M	4	25
PPP2R5D	1	M	4	25
PPP4R1	1	M	3	33.33333333333333
PRC1	1	M	3	33.33333333333333
PRMT2	1	M	2	50
PRR30	1	M	2	50
RANBP10	1	M	5	20
RARG	1	M	9	11.11111111111111
RGS7BP	1	M	1	100
RIOK3	1	M	3	33.33333333333333
RNF111	1	M	4	25
RPS3	1	M	1	100
RRAS2	1	M	2	50
SHC4	1	M	3	33.33333333333333
SI	1	M	28	3.571428571428571
SIPA1L3	1	M	4	25
SLC7A14	1	M	7	14.285714285714285
SLC8B1	1	M	2	50
SMG1	1	M	8	12.5
SPRY3	1	M	4	25
SSFA2	1	M	8	12.5
SYF2	1	M	2	50
TBPL1	1	M	2	50
TMEM2	1	M	10	10
TMEM87A	1	M	2	50
TNN	1	M	18	5.555555555555555
TNR	1	M	16	6.25
TRAPPC9	1	M	6	16.666666666666664
TSLP	1	M	2	50
USP5	1	M	7	14.285714285714285
UTRN	1	M	12	8.333333333333332
