hugo_symbol	n.x	status	n.y	perc
AKR1A1	1	M	1	100
AMD1	1	M	1	100
ANKS6	1	M	1	100
ANXA10	1	M	3	33.33333333333333
AP5M1	1	M	1	100
ARHGAP42	1	M	2	50
ARVCF	1	M	1	100
ASB15	1	M	2	50
B3GALT4	1	M	1	100
BHMT	1	M	1	100
BRPF3	1	M	4	25
C2orf78	1	M	1	100
C5orf56	1	M	1	100
CCPG1	1	M	2	50
CELSR2	1	M	8	12.5
CLDN5	1	M	1	100
COPS8	1	M	1	100
CORIN	1	M	3	33.33333333333333
CREB3L2	1	M	1	100
CTSA	1	M	3	33.33333333333333
DDC	1	M	1	100
DOCK7	1	M	4	25
DROSHA	1	M	2	50
EHMT1	1	M	1	100
ENTPD2	1	M	1	100
FAM47E-STBD1	2	M	1	200
FBXL8	1	M	1	100
GLIS2	1	M	2	50
HEATR5B	1	M	4	25
HECTD1	1	M	2	50
HTATSF1	1	M	1	100
ICAM3	1	M	1	100
ITPR1	1	M	3	33.33333333333333
KCNJ14	1	M	1	100
KRT71	1	M	1	100
LARP7	1	M	1	100
LENEP	1	M	1	100
LFNG	1	M	2	50
LRP1B	1	M	7	14.285714285714285
MAP4K4	1	M	3	33.33333333333333
MED1	1	M	3	33.33333333333333
MPO	1	M	1	100
MROH5	1	M	2	50
MUC4	1	M	5	20
MXRA5	1	M	3	33.33333333333333
MYCBP2	1	M	6	16.666666666666664
MYH14	1	M	2	50
NLRP14	1	M	2	50
NMT2	1	M	5	20
NOTCH1	1	M	4	25
NUP133	1	M	4	25
NUTM2D	1	M	1	100
PABPC3	1	M	3	33.33333333333333
PHF5A	1	M	1	100
PKP1	1	M	1	100
PLEKHA2	1	M	2	50
PLEKHG3	1	M	4	25
POLR3H	1	M	1	100
PTPN13	1	M	4	25
PVRIG	1	M	1	100
PXMP2	1	M	1	100
RAG1	1	M	1	100
RALGAPA1	1	M	4	25
RBM33	1	M	5	20
RBMXL1	1	M	1	100
SCARA3	1	M	2	50
SLC27A2	1	M	2	50
SLC35F1	1	M	2	50
SMG5	1	M	1	100
SMURF1	1	M	1	100
SYNGAP1	1	M	3	33.33333333333333
THBS1	1	M	7	14.285714285714285
TINAG	1	M	2	50
TNRC6B	1	M	3	33.33333333333333
UBP1	1	M	1	100
VHL	1	M	77	1.2987012987012987
ZMIZ1	1	M	2	50
ADGRG6	1	M	3	33.33333333333333
AMICA1	1	M	3	33.33333333333333
ASIC4	1	M	2	50
ATP5A1	1	M	1	100
BRCA2	1	M	7	14.285714285714285
C1orf158	1	M	1	100
C4orf51	1	M	1	100
CAMK1D	1	M	2	50
CARD9	1	M	2	50
CCDC7	1	M	1	100
CCKAR	1	M	3	33.33333333333333
CDC42BPA	1	M	3	33.33333333333333
CDK13	1	M	3	33.33333333333333
CEP131	1	M	2	50
CERCAM	2	M	1	200
CHRDL1	1	M	1	100
CPNE5	1	M	2	50
CSMD1	1	M	6	16.666666666666664
CYB5R1	1	M	1	100
DHX57	1	M	1	100
ECT2	1	M	3	33.33333333333333
EEA1	1	M	3	33.33333333333333
ELP3	1	M	1	100
FANCI	1	M	3	33.33333333333333
FBXL16	1	M	1	100
FCRL4	1	M	1	100
FGF2	1	M	1	100
GOLPH3	1	M	2	50
INTS1	1	M	2	50
ITGB1	1	M	2	50
KIF21B	1	M	2	50
KLRC1	1	M	1	100
MKNK2	1	M	3	33.33333333333333
MMD	1	M	1	100
MMEL1	1	M	1	100
NICN1	1	M	1	100
OPTC	1	M	3	33.33333333333333
PBRM1	1	M	60	1.6666666666666667
PGLYRP2	1	M	1	100
PROX1	1	M	3	33.33333333333333
PTPRZ1	1	M	3	33.33333333333333
PXDNL	1	M	2	50
SECISBP2	1	M	2	50
SETD2	1	M	17	5.88235294117647
SETMAR	1	M	2	50
SULF1	1	M	3	33.33333333333333
THAP9	1	M	2	50
TLR7	1	M	1	100
TPTE2	1	M	3	33.33333333333333
TRAPPC12	1	M	1	100
TRPV5	1	M	2	50
TTN	1	M	44	2.272727272727273
VHL	1	M	77	1.2987012987012987
WDR36	1	M	2	50
WSCD1	1	M	1	100
XRCC6BP1	1	M	1	100
ZCCHC6	1	M	3	33.33333333333333
ZMIZ2	1	M	3	33.33333333333333
ZNF493	1	M	1	100
AAR2	1	M	2	50
AARS	1	M	1	100
