	gene	pvalue
0	ABCA12	0.3485387759820008
0	ADAM15	0.011671101006445408
0	ADAMTS19	0.34154569915480437
0	AHNAK	0.09683780110208212
0	ANKRD11	0.2229124103435302
0	AOX1	0.12410653949496181
0	ARAP2	0.3501556864684451
0	ARHGAP11A	0.011671101006445408
0	ARHGAP18	0.06680720126885807
0	ARHGEF19	0.05949536044656177
0	ARID1B	0.4648621529064898
0	ART3	0.5
0	ATAT1	0.12410653949496181
0	ATM	0.19782604304955415
0	ATP5SL	0.23975006109347674
0	C2CD2L	0.06680720126885807
0	CACNA1E	0.339084677137049
0	CBX4	0.5
0	CCDC167	0.12410653949496181
0	CCR8	0.17288929307558015
0	CDH12	0.3312602917700287
0	CECR2	0.05949536044656177
0	CHD6	0.4386852780320717
0	CHD7	0.40277029433374695
0	CILP2	0.38641499634222376
0	CLDN15	0.23975006109347674
0	COL11A1	0.2905847379288573
0	COL7A1	0.25381303346758777
0	COPS2	0.5
0	COQ3	0.03681913506015133
0	CPT1A	0.03681913506015133
0	CRAT	0.07445733658938286
0	CSPG4	0.5
0	CXorf65	0.5
0	DCAF11	0.12410653949496181
0	DICER1	0.14984697023319105
0	DKKL1	0.23975006109347674
0	DMD	0.23864467013471535
0	DMXL2	0.2082607239308899
0	DNAJB8	0.12410653949496181
0	DSEL	0.011671101006445408
0	DUS3L	0.12410653949496181
0	EGR3	0.03681913506015133
0	EPB41L3	0.31867594411696853
0	EPC1	0.020613416668581838
0	EPHA1	0.020613416668581838
0	FAM105A	0.12410653949496181
0	FAM118A	0.23975006109347674
0	FAM161A	0.011671101006445408
0	FCRL3	0.020613416668581838
0	FER	0.3759148170229246
0	FGB	0.3085375387259869
0	FOXK2	0.03681913506015133
0	FREM1	0.14380566002824396
0	FREM2	0.23047452532378837
0	GAPVD1	0.5
0	GCDH	0.1178399567145188
0	GLMN	0.5
0	GLYR1	0.12410653949496181
0	GNMT	0.12410653949496181
0	GSE1	0.020613416668581838
0	HERC1	0.12675514253899545
0	HKDC1	0.011671101006445408
0	HLA-F	0.12410653949496181
0	HSPA6	0.03681913506015133
0	IGSF9B	0.5
0	IMPACT	0.12410653949496181
0	ING2	0.17288929307558015
0	IPO5	0.011671101006445408
0	JMJD1C	0.5
0	KBTBD4	0.12410653949496181
0	KCNH3	0.5
0	KCNH5	0.2701456873037099
0	KCNQ4	0.5
0	KCTD13	0.23975006109347674
0	KIAA1109	0.18223300279601173
0	KLHL4	0.25249253754692297
0	KMT2C	0.20851149760822402
0	KPNA2	0.1178399567145188
0	LRRC14	0.5
0	LY6K	0.5
0	LYZL2	0.23975006109347674
0	MACF1	0.3274329123181529
0	MANBAL	0.23975006109347674
0	MAP3K14	0.06680720126885807
0	MAP3K5	0.3183286832181939
0	MAST4	0.017399608104932157
0	MCC	0.043238132746832816
0	MDN1	0.4686611915198515
0	METAP1	0.23975006109347674
0	MMP9	0.03681913506015133
0	MREG	0.12410653949496181
0	MUC5B	0.08120251759011499
0	MYL12A	0.23975006109347674
0	NBEAL2	0.3759148170229246
0	NOTCH4	0.031715712644305616
0	NPAP1	0.4012936743170763
0	NRXN1	0.03337650758481726
0	NRXN2	0.006664164390408773
0	OCA2	0.37881036184169825
0	OR10G2	0.5
0	OR52B2	0.23975006109347674
0	PALMD	0.2266273523768682
0	PASK	0.5
0	PDE4A	0.006664164390408773
0	PLEC	0.024471197470836856
0	PLXNA1	0.3312602917700287
0	PPIL4	0.020613416668581838
0	PPP2R3C	0.03681913506015133
0	PRR14L	0.23975006109347674
0	PRRC2A	0.027331967945837594
0	PTK2B	0.006664164390408773
0	PTPRC	0.2701456873037099
0	RALGPS1	0.08292833017145501
0	REV3L	0.049607988939276065
0	RNF123	0.029673219395959925
0	RNF213	0.11644216383380335
0	RNMT	0.17288929307558015
0	RUFY1	0.23975006109347674
0	SCFD1	0.020613416668581838
0	SEC14L2	0.12410653949496181
0	SENP5	0.03681913506015133
0	SIGLEC11	0.020613416668581838
0	SLC10A7	0.23975006109347674
0	SLC6A20	0.36183680491588155
0	SLCO1A2	0.03681913506015133
0	SLITRK1	0.020613416668581838
0	SMG8	0.08292833017145501
0	SNX31	0.03681913506015133
0	STPG2	0.23975006109347674
0	STX6	0.5
0	SYNE2	0.07514857364162834
0	TBC1D1	0.4319158714273632
0	TBCE	0.05440471502027289
0	TCF20	0.39463401306714063
0	TENM1	0.41458170021040364
0	THEMIS	0.5
0	THOC1	0.12410653949496181
0	THRB	0.23975006109347674
0	TLR6	0.020613416668581838
0	TMC5	0.3759148170229246
0	TOX4	0.23975006109347674
0	TRAV23DV6	0.23975006109347674
0	TTC17	0.5
