hugo_symbol	n.x	status	n.y	perc
ABCA13	1	M	27	3.7037037037037033
ACACB	1	M	16	6.25
ACAN	1	M	18	5.555555555555555
ACOX3	1	M	4	25
ADAMTS20	1	M	24	4.166666666666666
ADAMTS3	1	M	15	6.666666666666667
ADGRG4	1	M	44	2.272727272727273
ADGRL3	1	M	26	3.8461538461538463
AHDC1	1	M	7	14.285714285714285
AMER3	1	M	15	6.666666666666667
AMZ1	1	M	3	33.33333333333333
ANAPC7	1	M	2	50
ANK1	1	M	21	4.761904761904762
ANK2	1	M	46	2.1739130434782608
ANXA6	1	M	3	33.33333333333333
APOL5	1	M	7	14.285714285714285
ARHGEF37	1	M	5	20
ATM	1	M	10	10
BBS7	1	M	8	12.5
BCHE	1	M	13	7.6923076923076925
BCORL1	1	M	7	14.285714285714285
BRINP3	1	M	31	3.225806451612903
C17orf64	1	M	2	50
C17orf98	1	M	1	100
C1orf177	1	M	5	20
C3orf30	1	M	9	11.11111111111111
C6	1	M	13	7.6923076923076925
CACNA1C	1	M	22	4.545454545454546
CACNA1S	1	M	13	7.6923076923076925
CASC5	1	M	5	20
CCBE1	1	M	5	20
CCHCR1	1	M	2	50
CDHR5	1	M	4	25
CES1	1	M	5	20
CFAP221	1	M	3	33.33333333333333
CHM	1	M	3	33.33333333333333
CHRNB1	1	M	3	33.33333333333333
CLLU1	1	M	1	100
CNBD2	1	M	10	10
CNTNAP5	1	M	37	2.7027027027027026
COL3A1	1	M	24	4.166666666666666
CPEB1	1	M	2	50
CPN1	1	M	5	20
CRX	1	M	4	25
CSMD1	1	M	49	2.0408163265306123
CSRNP3	1	M	6	16.666666666666664
CTTNBP2	1	M	13	7.6923076923076925
CYP4F2	1	M	9	11.11111111111111
DCC	1	M	13	7.6923076923076925
DCTN5	1	M	2	50
DNAH7	1	M	32	3.125
DOCK7	1	M	9	11.11111111111111
DPF2	1	M	3	33.33333333333333
DRD1	1	M	8	12.5
DST	1	M	18	5.555555555555555
DUS3L	1	M	4	25
ENTPD6	1	M	3	33.33333333333333
EOMES	1	M	6	16.666666666666664
ERCC6	1	M	7	14.285714285714285
ERN2	1	M	13	7.6923076923076925
F13A1	1	M	12	8.333333333333332
FASTKD5	1	M	2	50
FAT3	1	M	54	1.8518518518518516
FGFR4	1	M	5	20
FRMPD1	1	M	14	7.142857142857142
GDF15	1	M	1	100
GIMAP8	1	M	12	8.333333333333332
GLIPR1	1	M	6	16.666666666666664
GMIP	1	M	3	33.33333333333333
GPR156	1	M	9	11.11111111111111
GRIK2	1	M	18	5.555555555555555
GRM6	1	M	9	11.11111111111111
HECTD2	1	M	1	100
HTR6	1	M	6	16.666666666666664
IGHV4-31	1	M	3	33.33333333333333
IGKV1D-16	1	M	5	20
IRGC	1	M	7	14.285714285714285
KAT2B	1	M	4	25
KCNH5	1	M	16	6.25
KCNH6	1	M	9	11.11111111111111
KCNH7	1	M	18	5.555555555555555
KCNS2	1	M	8	12.5
KIAA0368	1	M	7	14.285714285714285
KIAA1211	1	M	24	4.166666666666666
KIF26A	1	M	6	16.666666666666664
KLHL38	1	M	12	8.333333333333332
